2.470000e-07 -1.255099e-48 1.172361e-38 8.296236e-06
2.480000e-07 -2.590813e-48 2.079989e-38 6.909816e-06
2.490000e-07 -5.348036e-48 3.690291e-38 5.755087e-06
2.500000e-07 -1.103958e-47 6.547268e-38 4.793330e-06
2.510000e-07 -2.278823e-47 1.161608e-37 3.992296e-06
2.520000e-07 -4.704016e-47 2.060911e-37 3.325126e-06
2.530000e-07 -9.710173e-47 3.656442e-37 2.769449e-06
2.540000e-07 -2.004404e-46 6.487215e-37 2.306634e-06
2.550000e-07 -4.137551e-46 1.150954e-36 1.921162e-06
2.560000e-07 -8.540858e-46 2.042008e-36 1.600108e-06
2.570000e-07 -1.763030e-45 3.622905e-36 1.332706e-06
2.580000e-07 -3.639300e-45 6.427712e-36 1.109991e-06
2.590000e-07 -7.512354e-45 1.140397e-35 9.244942e-07
2.600000e-07 -1.550723e-44 2.023278e-35 7.699965e-07
2.610000e-07 -3.201049e-44 3.589674e-35 6.413172e-07
2.620000e-07 -6.607703e-44 6.368756e-35 5.341417e-07
2.630000e-07 -1.363982e-43 1.129937e-34 4.448763e-07
2.640000e-07 -2.815574e-43 2.004720e-34 3.705279e-07
2.650000e-07 -5.811993e-43 3.556749e-34 3.086036e-07
2.660000e-07 -1.199729e-42 6.310340e-34 2.570269e-07
2.670000e-07 -2.476518e-42 1.119573e-33 2.140684e-07
2.680000e-07 -5.112103e-42 1.986332e-33 1.782879e-07
2.690000e-07 -1.055256e-41 3.524125e-33 1.484854e-07
2.700000e-07 -2.178291e-41 6.252460e-33 1.236617e-07
2.710000e-07 -4.496495e-41 1.109304e-32 1.029845e-07
2.720000e-07 -9.281802e-41 1.968113e-32 8.576046e-08
2.730000e-07 -1.915978e-40 3.491801e-32 7.141199e-08
2.740000e-07 -3.955020e-40 6.195111e-32 5.945801e-08
2.750000e-07 -8.164072e-40 1.099129e-31 4.949769e-08
2.760000e-07 -1.685253e-39 1.950061e-31 4.119707e-08
2.770000e-07 -3.478749e-39 3.459774e-31 3.427780e-08
2.780000e-07 -7.180941e-39 6.138287e-31 2.850789e-08
2.790000e-07 -1.482312e-38 1.089047e-30 2.369387e-08
2.800000e-07 -3.059833e-38 1.932174e-30 1.967432e-08
2.810000e-07 -6.316200e-38 3.428040e-30 1.631446e-08
2.820000e-07 -1.303809e-37 6.081985e-30 1.350164e-08
2.830000e-07 -2.691363e-37 1.079058e-29 1.114153e-08
2.840000e-07 -5.555592e-37 1.914452e-29 9.155011e-09
2.850000e-07 -1.146802e-36 3.396597e-29 7.475461e-09
2.860000e-07 -2.367264e-36 6.026200e-29 6.046569e-09
2.870000e-07 -4.886579e-36 1.069161e-28 4.820421e-09
2.880000e-07 -1.008702e-35 1.896892e-28 3.755905e-09
2.890000e-07 -2.082194e-35 3.365442e-28 2.817327e-09
2.900000e-07 -4.298129e-35 5.970926e-28 1.973216e-09
2.910000e-07 -8.872328e-35 1.059354e-27 1.195268e-09
2.920000e-07 -1.831453e-34 1.879493e-27 4.573980e-10
2.930000e-07 -3.780541e-34 3.334574e-27 -2.651352e-10
2.940000e-07 -7.803907e-34 5.916159e-27 -9.965585e-10
2.950000e-07 -1.610906e-33 1.049638e-26 -1.761397e-09
2.960000e-07 -3.325282e-33 1.862254e-26 -2.585296e-09
2.970000e-07 -6.864148e-33 3.303988e-26 -3.495882e-09
2.980000e-07 -1.416918e-32 5.861895e-26 -4.523687e-09
